Date,Ingredient,UOM,Usage_Today,Wastage_Today,Closing_OnHand,On_Order_Qty,Reorder_Point,Reorder_Flag,Earliest_Expiry_Date,Qty_Expiring_Within_Warn,Expiry_Warn_Days,Expiry_Flag,Suggested_Action
2026-03-25,Pita_g,g,480,0,3614.79,0,2012.05,,2026-05-10,0,7,,
2026-03-25,Pork_g,g,1200,0,9838.63,0,6933.7,,2026-05-20,0,7,,
2026-03-25,Potato_g,g,6300,0,53354.11,0,37158.9,,2026-05-20,0,7,,
2026-03-25,Salmon_g,g,900,0,7136.03,0,6139.73,,2026-05-19,0,7,,
2026-03-25,SauceOther_g,g,2735,0,12574,0,6047.34,,2026-05-05,0,1,,
2026-03-25,Seafood_g,g,2148,0,2352,0,2937.64,Y,2026-04-30,0,1,,REORDER
2026-03-25,Soda_ml,ml,13110,0,341302.6,0,160257.53,,2026-05-30,0,14,,
2026-03-25,Soju_ml,ml,3600,0,85162.19,0,70461.37,,2027-03-09,0,30,,
2026-03-25,Spirits_ml,ml,1320,0,30104.52,0,24201.58,,2027-03-07,0,30,,
2026-03-25,Sugar_g,g,620,0,13359.04,0,5663.01,,2027-02-28,0,14,,
2026-03-25,TomatoSauce_g,g,3078,0,5076,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-03-25,VegMix_g,g,3460,0,13436,0,6644.66,,2026-04-30,0,1,,
2026-03-25,WhiteSauce_g,g,400,0,600,0,797.81,Y,2026-04-30,0,1,,REORDER
2026-03-25,Wine_ml,ml,1680,0,42101.78,0,34449.86,,2027-03-07,0,30,,
2026-03-26,Anchovy_g,g,25,0,1190.41,0,380.14,,2026-08-29,0,14,,
2026-03-26,Beef_g,g,2450,0,3990,0,4770.68,Y,2026-04-30,0,1,,REORDER
2026-03-26,Beer_ml,ml,14950,0,377520.68,0,323929.18,,2027-03-10,0,30,,
2026-03-26,Bread_g,g,450,0,600,1500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-26,Butter_g,g,260,0,1067.67,0,1195.07,Y,2026-05-05,0,5,,REORDER
2026-03-26,Chicken_g,g,8472,0,25506,0,13473.64,,2026-05-02,0,1,,
2026-03-26,Chocolate_g,g,240,0,9391.58,0,4332.19,,2026-08-25,0,14,,
2026-03-26,CookingOil_g,g,1365,0,25748.84,0,11997.95,,2026-06-29,0,14,,
2026-03-26,Cream_ml,ml,660,0,2220,5000,4007.67,,,0,2,,
2026-03-26,Egg_count,count,19,0,73.99,0,78.85,Y,2026-05-10,0,5,,REORDER
2026-03-26,Flour_g,g,7270,0,159957.33,0,75954.11,,2026-06-02,0,14,,
2026-03-26,Garlic_g,g,94.6,0,592,0,218.99,,2026-05-03,0,1,,
2026-03-26,Lime_g,g,370,0,490,0,691.51,Y,2026-05-01,0,1,,REORDER
2026-03-26,Milk_ml,ml,2760,0,12240,14000,16142.47,,2026-05-02,0,2,,
2026-03-26,Mint_g,g,25,0,450,0,42.74,,2026-05-03,0,1,,
2026-03-26,Mozzarella_g,g,3936,0,13052.44,0,16356.82,Y,,0,2,,REORDER
2026-03-26,Mushroom_g,g,700,0,1460,0,728.77,,2026-05-01,0,1,,
2026-03-26,OliveOil_g,g,362.4,0,8917.45,0,3774.08,,2026-06-29,0,14,,
2026-03-26,Onion_g,g,442,0,1196,0,955.53,,2026-05-03,0,1,,
2026-03-26,Parmesan_g,g,20,0,301.92,0,248.77,,2026-04-30,0,5,,
2026-03-26,Pesto_g,g,227,0,533,0,480.96,,2026-05-02,0,1,,
2026-03-26,Pita_g,g,480,0,3134.79,0,2012.05,,2026-05-10,0,7,,
2026-03-26,Pork_g,g,960,0,8878.63,0,6933.7,,2026-05-20,0,7,,
2026-03-26,Potato_g,g,7100,0,46254.11,0,37158.9,,2026-05-20,0,7,,
2026-03-26,Salmon_g,g,2070,0,5066.03,0,6139.73,Y,2026-05-19,0,7,,REORDER
2026-03-26,SauceOther_g,g,3495,0,9079,0,6047.34,,2026-05-05,0,1,,
2026-03-26,Seafood_g,g,1034,0,3818,0,2937.64,,2026-04-30,0,1,,
2026-03-26,Soda_ml,ml,10920,0,330382.6,0,160257.53,,2026-05-30,0,14,,
2026-03-26,Soju_ml,ml,3240,0,81922.19,0,70461.37,,2027-03-09,0,30,,
2026-03-26,Spirits_ml,ml,1320,0,28784.52,0,24201.58,,2027-03-07,0,30,,
2026-03-26,Sugar_g,g,450,0,12909.04,0,5663.01,,2027-02-28,0,14,,
2026-03-26,TomatoSauce_g,g,2232,0,5844,0,5236.27,,2026-05-01,0,1,,
2026-03-26,VegMix_g,g,3700,0,9736,0,6644.66,,2026-04-30,0,1,,
2026-03-26,WhiteSauce_g,g,640,0,960,0,797.81,,2026-04-30,0,1,,
2026-03-26,Wine_ml,ml,1800,0,40301.78,0,34449.86,,2027-03-07,0,30,,
2026-03-27,Anchovy_g,g,0,0,1190.41,0,380.14,,2026-08-29,0,14,,
2026-03-27,Beef_g,g,0,3990,8000,0,4770.68,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-03-27,Beer_ml,ml,0,0,377520.68,0,323929.18,,2027-03-10,0,30,,
2026-03-27,Bread_g,g,0,0,1600,1000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-27,Butter_g,g,0,0,1067.67,2000,1195.07,,2026-05-05,0,5,,
2026-03-27,Chicken_g,g,0,0,25506,0,13473.64,,2026-05-02,0,1,,
2026-03-27,Chocolate_g,g,0,0,9391.58,0,4332.19,,2026-08-25,0,14,,
2026-03-27,CookingOil_g,g,0,0,25748.84,0,11997.95,,2026-06-29,0,14,,
2026-03-27,Cream_ml,ml,0,0,7220,0,4007.67,,,0,2,,
2026-03-27,Egg_count,count,0,0,73.99,72,78.85,,2026-05-10,0,5,,
2026-03-27,Flour_g,g,0,0,159957.33,0,75954.11,,2026-06-02,0,14,,
2026-03-27,Garlic_g,g,0,0,592,0,218.99,,2026-05-03,0,1,,
2026-03-27,Lime_g,g,0,0,1490,0,691.51,,2026-05-01,0,1,,
2026-03-27,Milk_ml,ml,0,0,26240,0,16142.47,,2026-05-02,0,2,,
2026-03-27,Mint_g,g,0,0,450,0,42.74,,2026-05-03,0,1,,
2026-03-27,Mozzarella_g,g,0,0,13052.44,16000,16356.82,,,0,2,,
2026-03-27,Mushroom_g,g,0,0,1460,0,728.77,,2026-05-01,0,1,,
2026-03-27,OliveOil_g,g,0,0,8917.45,0,3774.08,,2026-06-29,0,14,,
2026-03-27,Onion_g,g,0,0,1196,0,955.53,,2026-05-03,0,1,,
2026-03-27,Parmesan_g,g,0,0,301.92,0,248.77,,2026-04-30,0,5,,
2026-03-27,Pesto_g,g,0,0,533,0,480.96,,2026-05-02,0,1,,
2026-03-27,Pita_g,g,0,0,3134.79,0,2012.05,,2026-05-10,0,7,,
2026-03-27,Pork_g,g,0,0,8878.63,0,6933.7,,2026-05-20,0,7,,
2026-03-27,Potato_g,g,0,0,46254.11,0,37158.9,,2026-05-20,0,7,,
2026-03-27,Salmon_g,g,0,0,5066.03,9500,6139.73,,2026-05-19,0,7,,
2026-03-27,SauceOther_g,g,0,0,9079,0,6047.34,,2026-05-05,0,1,,
2026-03-27,Seafood_g,g,0,1318,2500,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-27,Soda_ml,ml,0,0,330382.6,0,160257.53,,2026-05-30,0,14,,
2026-03-27,Soju_ml,ml,0,0,81922.19,0,70461.37,,2027-03-09,0,30,,
2026-03-27,Spirits_ml,ml,0,0,28784.52,0,24201.58,,2027-03-07,0,30,,
2026-03-27,Sugar_g,g,0,0,12909.04,0,5663.01,,2027-02-28,0,14,,
2026-03-27,TomatoSauce_g,g,0,0,5844,0,5236.27,,2026-05-01,0,1,,
2026-03-27,VegMix_g,g,0,0,9736,0,6644.66,,2026-04-30,0,1,,
2026-03-27,WhiteSauce_g,g,0,0,960,0,797.81,,2026-04-30,0,1,,
2026-03-27,Wine_ml,ml,0,0,40301.78,0,34449.86,,2027-03-07,0,30,,
2026-03-28,Anchovy_g,g,0,0,1190.41,0,380.14,,2026-08-29,0,14,,
2026-03-28,Beef_g,g,2610,0,5390,0,4770.68,,2026-04-30,0,1,,
2026-03-28,Beer_ml,ml,22430,0,355090.68,0,323929.18,,2027-03-10,0,30,,
2026-03-28,Bread_g,g,900,0,1200,500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-28,Butter_g,g,390,0,2677.67,0,1195.07,,2026-05-05,0,5,,
2026-03-28,Chicken_g,g,8332,0,17174,0,13473.64,,2026-05-02,0,1,,
2026-03-28,Chocolate_g,g,265,0,9126.58,0,4332.19,,2026-08-25,0,14,,
2026-03-28,CookingOil_g,g,1410,0,24338.84,0,11997.95,,2026-06-29,0,14,,
2026-03-28,Cream_ml,ml,660,0,6560,0,4007.67,,,0,2,,
2026-03-28,Egg_count,count,20,0,125.99,0,78.85,,2026-05-10,0,5,,
2026-03-28,Flour_g,g,8875,0,151082.33,0,75954.11,,2026-06-02,0,14,,
2026-03-28,Garlic_g,g,120.2,471.8,0,0,218.99,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-28,Lime_g,g,280,210,1000,0,691.51,,2026-05-01,0,1,,SPOILAGE_WRITE_OFF
2026-03-28,Milk_ml,ml,4860,7380,14000,0,16142.47,Y,2026-05-02,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-03-28,Mint_g,g,20,0,430,0,42.74,,2026-05-03,0,1,,
2026-03-28,Mozzarella_g,g,4800,0,24252.44,0,16356.82,,,0,2,,
2026-03-28,Mushroom_g,g,700,0,760,0,728.77,,2026-05-01,0,1,,
2026-03-28,OliveOil_g,g,440,0,8477.45,0,3774.08,,2026-06-29,0,14,,
2026-03-28,Onion_g,g,499,0,697,0,955.53,Y,2026-05-03,0,1,,REORDER
2026-03-28,Parmesan_g,g,60,0,241.92,0,248.77,Y,2026-04-30,0,5,,REORDER
2026-03-28,Pesto_g,g,295,238,0,0,480.96,Y,2026-05-02,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-28,Pita_g,g,240,0,2894.79,0,2012.05,,2026-05-10,0,7,,
2026-03-28,Pork_g,g,1480,0,7398.63,0,6933.7,,2026-05-20,0,7,,
2026-03-28,Potato_g,g,7300,0,38954.11,0,37158.9,,2026-05-20,0,7,,
2026-03-28,Salmon_g,g,720,0,4346.03,9500,6139.73,,2026-05-19,0,7,,
2026-03-28,SauceOther_g,g,3047,0,6032,0,6047.34,Y,2026-05-05,0,1,,REORDER
2026-03-28,Seafood_g,g,1128,1372,2000,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-28,Soda_ml,ml,16080,0,314302.6,0,160257.53,,2026-05-30,0,14,,
2026-03-28,Soju_ml,ml,4320,0,77602.19,0,70461.37,,2027-03-09,0,30,,
2026-03-28,Spirits_ml,ml,1275,0,27509.52,0,24201.58,,2027-03-07,0,30,,
2026-03-28,Sugar_g,g,610,0,12299.04,0,5663.01,,2027-02-28,0,14,,
2026-03-28,TomatoSauce_g,g,2700,0,3144,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-03-28,VegMix_g,g,4388,0,5348,0,6644.66,Y,2026-04-30,0,1,,REORDER
2026-03-28,WhiteSauce_g,g,800,160,0,0,797.81,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-28,Wine_ml,ml,3990,0,36311.78,0,34449.86,,2027-03-07,0,30,,
2026-03-29,Anchovy_g,g,0,0,1190.41,0,380.14,,2026-08-29,0,14,,
2026-03-29,Beef_g,g,1790,0,3600,0,4770.68,Y,2026-04-30,0,1,,REORDER
2026-03-29,Beer_ml,ml,18760,0,336330.68,0,323929.18,,2027-03-10,0,30,,
2026-03-29,Bread_g,g,720,0,980,500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-29,Butter_g,g,450,0,2227.67,0,1195.07,,2026-05-05,0,5,,
2026-03-29,Chicken_g,g,8452,0,8722,0,13473.64,Y,2026-05-02,0,1,,REORDER
2026-03-29,Chocolate_g,g,410,0,8716.58,0,4332.19,,2026-08-25,0,14,,
2026-03-29,CookingOil_g,g,1340,0,22998.84,0,11997.95,,2026-06-29,0,14,,
2026-03-29,Cream_ml,ml,900,660,5000,0,4007.67,,,0,2,,SPOILAGE_WRITE_OFF
2026-03-29,Egg_count,count,27,0,98.99,0,78.85,,2026-05-10,0,5,,
2026-03-29,Flour_g,g,8770,0,142312.33,0,75954.11,,2026-06-02,0,14,,
2026-03-29,Garlic_g,g,118.8,0,881.2,0,218.99,,2026-05-03,0,1,,
2026-03-29,Lime_g,g,300,0,700,0,691.51,,2026-05-01,0,1,,
2026-03-29,Milk_ml,ml,3240,0,10760,15000,16142.47,,2026-05-02,0,2,,
2026-03-29,Mint_g,g,30,400,0,0,42.74,Y,2026-05-03,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-29,Mozzarella_g,g,4656,0,19596.44,0,16356.82,,,0,2,,
2026-03-29,Mushroom_g,g,420,0,340,0,728.77,Y,2026-05-01,0,1,,REORDER
2026-03-29,OliveOil_g,g,425.4,0,8052.05,0,3774.08,,2026-06-29,0,14,,
2026-03-29,Onion_g,g,630,67,2000,0,955.53,,2026-05-03,0,1,,SPOILAGE_WRITE_OFF
2026-03-29,Parmesan_g,g,40,0,201.92,500,248.77,,2026-04-30,0,5,,
2026-03-29,Pesto_g,g,264,0,1236,0,480.96,,2026-05-02,0,1,,
2026-03-29,Pita_g,g,360,0,2534.79,0,2012.05,,2026-05-10,0,7,,
2026-03-29,Pork_g,g,1220,0,6178.63,0,6933.7,Y,2026-05-20,0,7,,REORDER
2026-03-29,Potato_g,g,5550,0,33404.11,0,37158.9,Y,2026-05-20,0,7,,REORDER
2026-03-29,Salmon_g,g,1350,0,12496.03,0,6139.73,,2026-05-19,0,7,,
2026-03-29,SauceOther_g,g,2599,0,12933,0,6047.34,,2026-05-05,0,1,,
2026-03-29,Seafood_g,g,778,0,3722,0,2937.64,,2026-04-30,0,1,,
2026-03-29,Soda_ml,ml,13860,0,300442.6,0,160257.53,,2026-05-30,0,14,,
2026-03-29,Soju_ml,ml,4320,0,73282.19,0,70461.37,,2027-03-09,0,30,,
2026-03-29,Spirits_ml,ml,1035,0,26474.52,0,24201.58,,2027-03-07,0,30,,
2026-03-29,Sugar_g,g,770,0,11529.04,0,5663.01,,2027-02-28,0,14,,
2026-03-29,TomatoSauce_g,g,2862,0,5282,0,5236.27,,2026-05-01,0,1,,
2026-03-29,VegMix_g,g,3968,0,12880,0,6644.66,,2026-04-30,0,1,,
2026-03-29,WhiteSauce_g,g,560,0,940,0,797.81,,2026-04-30,0,1,,
2026-03-29,Wine_ml,ml,3810,0,32501.78,0,34449.86,Y,2027-03-07,0,30,,REORDER
2026-03-30,Anchovy_g,g,75,0,1115.41,0,380.14,,2026-08-29,0,14,,
2026-03-30,Beef_g,g,1110,0,10990,0,4770.68,,2026-04-30,0,1,,
2026-03-30,Beer_ml,ml,15640,0,320690.68,0,323929.18,Y,2027-03-10,0,30,,REORDER
2026-03-30,Bread_g,g,540,0,440,1500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-30,Butter_g,g,150,0,2077.67,0,1195.07,,2026-05-05,0,5,,
2026-03-30,Chicken_g,g,8788,0,24934,0,13473.64,,2026-05-02,0,1,,
2026-03-30,Chocolate_g,g,210,0,8506.58,0,4332.19,,2026-08-25,0,14,,
2026-03-30,CookingOil_g,g,1380,0,21618.84,0,11997.95,,2026-06-29,0,14,,
2026-03-30,Cream_ml,ml,540,0,4460,0,4007.67,,,0,2,,
2026-03-30,Egg_count,count,12,0,86.99,0,78.85,,2026-05-10,0,5,,
2026-03-30,Flour_g,g,7620,0,134692.33,0,75954.11,,2026-06-02,0,14,,
2026-03-30,Garlic_g,g,90.6,0,790.6,0,218.99,,2026-05-03,0,1,,
2026-03-30,Lime_g,g,300,0,400,0,691.51,Y,2026-05-01,0,1,,REORDER
2026-03-30,Milk_ml,ml,3240,0,22520,0,16142.47,,2026-05-02,0,2,,
2026-03-30,Mint_g,g,10,0,490,0,42.74,,2026-05-03,0,1,,
2026-03-30,Mozzarella_g,g,4152,0,15444.44,0,16356.82,Y,,0,2,,REORDER
2026-03-30,Mushroom_g,g,420,0,1420,0,728.77,,2026-05-01,0,1,,
2026-03-30,OliveOil_g,g,371.8,0,7680.25,0,3774.08,,2026-06-29,0,14,,
2026-03-30,Onion_g,g,354,0,1646,0,955.53,,2026-05-03,0,1,,
2026-03-30,Parmesan_g,g,60,0,641.92,0,248.77,,2026-04-30,0,5,,
2026-03-30,Pesto_g,g,198,0,1038,0,480.96,,2026-05-02,0,1,,
2026-03-30,Pita_g,g,360,0,2174.79,0,2012.05,,2026-05-10,0,7,,
2026-03-30,Pork_g,g,780,0,5398.63,10000,6933.7,,2026-05-20,0,7,,
2026-03-30,Potato_g,g,5450,0,27954.11,53500,37158.9,,2026-05-20,0,7,,
2026-03-30,Salmon_g,g,1350,0,11146.03,0,6139.73,,2026-05-19,0,7,,
2026-03-30,SauceOther_g,g,2758,0,10175,0,6047.34,,2026-05-05,0,1,,
2026-03-30,Seafood_g,g,950,272,2500,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-30,Soda_ml,ml,13680,0,286762.6,0,160257.53,,2026-05-30,0,14,,
2026-03-30,Soju_ml,ml,1800,0,71482.19,0,70461.37,,2027-03-09,0,30,,
2026-03-30,Spirits_ml,ml,1125,0,25349.52,0,24201.58,,2027-03-07,0,30,,
2026-03-30,Sugar_g,g,350,0,11179.04,0,5663.01,,2027-02-28,0,14,,
2026-03-30,TomatoSauce_g,g,2664,0,2618,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-03-30,VegMix_g,g,3284,0,9596,0,6644.66,,2026-04-30,0,1,,
2026-03-30,WhiteSauce_g,g,400,0,540,0,797.81,Y,2026-04-30,0,1,,REORDER
2026-03-30,Wine_ml,ml,1560,0,30941.78,50000,34449.86,,2027-03-07,0,30,,
2026-03-31,Anchovy_g,g,50,0,1065.41,0,380.14,,2026-08-29,0,14,,
2026-03-31,Beef_g,g,3050,0,7940,0,4770.68,,2026-04-30,0,1,,
2026-03-31,Beer_ml,ml,13790,0,306900.68,447000,323929.18,,2027-03-10,0,30,,
2026-03-31,Bread_g,g,450,0,490,1500,7163.01,Y,2026-04-30,0,3,,REORDER
2026-03-31,Butter_g,g,290,0,1787.67,0,1195.07,,2026-05-05,0,5,,
2026-03-31,Chicken_g,g,6754,0,18180,0,13473.64,,2026-05-02,0,1,,
2026-03-31,Chocolate_g,g,505,0,8001.58,0,4332.19,,2026-08-25,0,14,,
2026-03-31,CookingOil_g,g,1130,0,20488.84,0,11997.95,,2026-06-29,0,14,,
2026-03-31,Cream_ml,ml,1140,0,3320,0,4007.67,Y,,0,2,,REORDER
2026-03-31,Egg_count,count,19,0,67.99,0,78.85,Y,2026-05-10,0,5,,REORDER
2026-03-31,Flour_g,g,7935,0,126757.33,0,75954.11,,2026-06-02,0,14,,
2026-03-31,Garlic_g,g,106.2,0,684.4,0,218.99,,2026-05-03,0,1,,
2026-03-31,Lime_g,g,325,75,1000,0,691.51,,2026-05-01,0,1,,SPOILAGE_WRITE_OFF
2026-03-31,Milk_ml,ml,2520,0,20000,0,16142.47,,2026-05-02,0,2,,
2026-03-31,Mint_g,g,20,0,470,0,42.74,,2026-05-03,0,1,,
2026-03-31,Mozzarella_g,g,4320,0,11124.44,13500,16356.82,,,0,2,,
2026-03-31,Mushroom_g,g,0,0,1420,0,728.77,,2026-05-01,0,1,,
2026-03-31,OliveOil_g,g,348,0,7332.25,0,3774.08,,2026-06-29,0,14,,
2026-03-31,Onion_g,g,438,0,1208,0,955.53,,2026-05-03,0,1,,
2026-03-31,Parmesan_g,g,40,0,601.92,0,248.77,,2026-04-30,0,5,,
2026-03-31,Pesto_g,g,192,0,846,0,480.96,,2026-05-02,0,1,,
2026-03-31,Pita_g,g,360,0,1814.79,0,2012.05,Y,2026-05-10,0,7,,REORDER
2026-03-31,Pork_g,g,940,0,4458.63,10000,6933.7,,2026-05-20,0,7,,
2026-03-31,Potato_g,g,6200,0,21754.11,53500,37158.9,,2026-05-20,0,7,,
2026-03-31,Salmon_g,g,360,0,10786.03,0,6139.73,,2026-05-19,0,7,,
2026-03-31,SauceOther_g,g,3006,0,7169,0,6047.34,,2026-05-05,0,1,,
2026-03-31,Seafood_g,g,2076,424,2000,0,2937.64,Y,2026-04-30,0,1,,REORDER; SPOILAGE_WRITE_OFF
2026-03-31,Soda_ml,ml,15930,0,270832.6,0,160257.53,,2026-05-30,0,14,,
2026-03-31,Soju_ml,ml,2880,0,68602.19,0,70461.37,Y,2027-03-09,0,30,,REORDER
2026-03-31,Spirits_ml,ml,1200,0,24149.52,0,24201.58,Y,2027-03-07,0,30,,REORDER
2026-03-31,Sugar_g,g,570,0,10609.04,0,5663.01,,2027-02-28,0,14,,
2026-03-31,TomatoSauce_g,g,2790,0,5328,0,5236.27,,2026-05-01,0,1,,
2026-03-31,VegMix_g,g,2726,0,6870,0,6644.66,,2026-04-30,0,1,,
2026-03-31,WhiteSauce_g,g,400,140,1000,0,797.81,,2026-04-30,0,1,,SPOILAGE_WRITE_OFF
2026-03-31,Wine_ml,ml,2610,0,28331.78,50000,34449.86,,2027-03-07,0,30,,
2026-04-01,Anchovy_g,g,0,0,1065.41,0,380.14,,2026-08-29,0,14,,
2026-04-01,Beef_g,g,2540,0,5400,0,4770.68,,2026-04-30,0,1,,
2026-04-01,Beer_ml,ml,18120,0,288780.68,447000,323929.18,,2027-03-10,0,30,,
2026-04-01,Bread_g,g,810,0,680,1000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-04-01,Butter_g,g,350,0,1437.67,0,1195.07,,2026-05-05,0,5,,
2026-04-01,Chicken_g,g,6154,0,12026,0,13473.64,Y,2026-05-02,0,1,,REORDER
2026-04-01,Chocolate_g,g,485,0,7516.58,0,4332.19,,2026-08-25,0,14,,
2026-04-01,CookingOil_g,g,995,0,19493.84,0,11997.95,,2026-06-29,0,14,,
2026-04-01,Cream_ml,ml,1200,0,2120,4000,4007.67,,,0,2,,
2026-04-01,Egg_count,count,27,0,40.99,72,78.85,,2026-05-10,0,5,,
2026-04-01,Flour_g,g,8565,0,118192.33,0,75954.11,,2026-06-02,0,14,,
2026-04-01,Garlic_g,g,141.4,0,543,0,218.99,,2026-05-03,0,1,,
2026-04-01,Lime_g,g,370,0,630,0,691.51,Y,2026-05-01,0,1,,REORDER
2026-04-01,Milk_ml,ml,3840,1160,15000,0,16142.47,Y,2026-05-02,0,2,,REORDER; SPOILAGE_WRITE_OFF
2026-04-01,Mint_g,g,25,0,445,0,42.74,,2026-05-03,0,1,,
2026-04-01,Mozzarella_g,g,4680,0,19944.44,0,16356.82,,,0,2,,
2026-04-01,Mushroom_g,g,560,0,860,0,728.77,,2026-05-01,0,1,,
2026-04-01,OliveOil_g,g,427,0,6905.25,0,3774.08,,2026-06-29,0,14,,
2026-04-01,Onion_g,g,698,0,510,0,955.53,Y,2026-05-03,0,1,,REORDER
2026-04-01,Parmesan_g,g,40,0,561.92,0,248.77,,2026-04-30,0,5,,
2026-04-01,Pesto_g,g,214,0,632,0,480.96,,2026-05-02,0,1,,
2026-04-01,Pita_g,g,480,0,1334.79,3000,2012.05,,2026-05-10,0,7,,
2026-04-01,Pork_g,g,940,0,13518.63,0,6933.7,,2026-05-20,0,7,,
2026-04-01,Potato_g,g,5050,0,70204.11,0,37158.9,,2026-05-20,0,7,,
2026-04-01,Salmon_g,g,990,0,9796.03,0,6139.73,,2026-05-19,0,7,,
2026-04-01,SauceOther_g,g,2925,0,4244,0,6047.34,Y,2026-05-05,0,1,,REORDER
2026-04-01,Seafood_g,g,1426,0,3074,0,2937.64,,2026-04-30,0,1,,
2026-04-01,Soda_ml,ml,11910,0,258922.6,0,160257.53,,2026-05-30,0,14,,
2026-04-01,Soju_ml,ml,5760,0,62842.19,99000,70461.37,,2027-03-09,0,30,,
2026-04-01,Spirits_ml,ml,1155,0,22994.52,34000,24201.58,,2027-03-07,0,30,,
2026-04-01,Sugar_g,g,650,0,9959.04,0,5663.01,,2027-02-28,0,14,,
2026-04-01,TomatoSauce_g,g,2880,0,2448,0,5236.27,Y,2026-05-01,0,1,,REORDER
2026-04-01,VegMix_g,g,3664,0,3206,0,6644.66,Y,2026-04-30,0,1,,REORDER
2026-04-01,WhiteSauce_g,g,560,0,440,0,797.81,Y,2026-04-30,0,1,,REORDER
2026-04-01,Wine_ml,ml,990,0,27341.78,50000,34449.86,,2027-03-07,0,30,,
2026-04-02,Anchovy_g,g,0,0,1065.41,0,380.14,,2026-08-29,0,14,,
2026-04-02,Beef_g,g,1420,0,3980,0,4770.68,Y,2026-04-30,0,1,,REORDER
2026-04-02,Beer_ml,ml,13130,0,275650.68,447000,323929.18,,2027-03-10,0,30,,
2026-04-02,Bread_g,g,990,0,190,1000,7163.01,Y,2026-04-30,0,3,,REORDER
2026-04-02,Butter_g,g,270,0,1167.67,0,1195.07,Y,2026-05-05,0,5,,REORDER
2026-04-02,Chicken_g,g,6246,0,27780,0,13473.64,,2026-05-02,0,1,,
2026-04-02,Chocolate_g,g,520,0,6996.58,0,4332.19,,2026-08-25,0,14,,
2026-04-02,CookingOil_g,g,1245,0,18248.84,0,11997.95,,2026-06-29,0,14,,
2026-04-02,Cream_ml,ml,1260,0,4860,0,4007.67,,,0,2,,
2026-04-02,Egg_count,count,24,0,88.99,0,78.85,,2026-05-10,0,5,,
2026-04-02,Flour_g,g,6240,0,111952.33,0,75954.11,,2026-06-02,0,14,,
2026-04-02,Garlic_g,g,98.4,0,444.6,0,218.99,,2026-05-03,0,1,,
2026-04-02,Lime_g,g,280,0,850,0,691.51,,2026-05-01,0,1,,
2026-04-02,Milk_ml,ml,4080,0,10920,14000,16142.47,,2026-05-02,0,2,,
2026-04-02,Mint_g,g,5,0,440,0,42.74,,2026-05-03,0,1,,
2026-04-02,Mozzarella_g,g,3264,0,16680.44,0,16356.82,,,0,2,,
2026-04-02,Mushroom_g,g,140,0,720,0,728.77,Y,2026-05-01,0,1,,REORDER
2026-04-02,OliveOil_g,g,362.6,0,6542.65,0,3774.08,,2026-06-29,0,14,,
2026-04-02,Onion_g,g,562,0,1948,0,955.53,,2026-05-03,0,1,,
2026-04-02,Parmesan_g,g,40,0,521.92,0,248.77,,2026-04-30,0,5,,
2026-04-02,Pesto_g,g,330,0,302,0,480.96,Y,2026-05-02,0,1,,REORDER
2026-04-02,Pita_g,g,360,0,974.79,3000,2012.05,,2026-05-10,0,7,,
2026-04-02,Pork_g,g,800,0,12718.63,0,6933.7,,2026-05-20,0,7,,
2026-04-02,Potato_g,g,5650,0,64554.11,0,37158.9,,2026-05-20,0,7,,
2026-04-02,Salmon_g,g,1710,0,8086.03,0,6139.73,,2026-05-19,0,7,,
2026-04-02,SauceOther_g,g,2542,0,12702,0,6047.34,,2026-05-05,0,1,,
2026-04-02,Seafood_g,g,1142,0,1932,0,2937.64,Y,2026-04-30,0,1,,REORDER
2026-04-02,Soda_ml,ml,12780,0,246142.6,0,160257.53,,2026-05-30,0,14,,
2026-04-02,Soju_ml,ml,4320,0,58522.19,99000,70461.37,,2027-03-09,0,30,,
2026-04-02,Spirits_ml,ml,1200,0,21794.52,34000,24201.58,,2027-03-07,0,30,,
2026-04-02,Sugar_g,g,600,0,9359.04,0,5663.01,,2027-02-28,0,14,,
2026-04-02,TomatoSauce_g,g,2268,0,5680,0,5236.27,,2026-05-01,0,1,,
2026-04-02,VegMix_g,g,3910,0,12796,0,6644.66,,2026-04-30,0,1,,
